Image,title,Collected by,Secondary Collectors,phylum,family,genus,specificEpithet,infraspecificEpithet,scientificNameAuthorship,identifiedBy,dateIdentified,acceptedScientificName,otherScientificName,scientificName,associatedTaxa,verbatimEventDate,eventDate,country,countryCode,firstPoliticalUnit,secondPoliticalUnit,city,verbatimLocality,locality,habitat,substrate,verbatimElevation,maximumElevationInMeters,minimumElevationInMeters,verbatimCoordinates,decimalLatitude,decimalLongitude,collectionCode,recordNumber,catalogNumber,language,languageRemarks,originalMethod,Type status,occurrenceRemarks,Sex,reproductiveCondition,generalNotes,expeditionFundedBy,generalInformationAboutThePlantSpecimenItself,rawFormat
0180_C2000542F.jpg,"Saginastrum nuttallii (Villars) Edmonston, Herbarium of the Field Museum of Natural History  ",Unknown  ,N/A  ,(Division): N/A  ,Caryophyllaceae  ,Sagina  ,nivalis  ,N/A  ,(L.) H. Karst.  ,Unknown  ,N/A  ,"After searching through the World Flora Online, it appears that Saginastrum nuttallii is not a currently accepted name. The accepted name for this specimen appears to be Sagina nivalis (L.) H. Karst, as referenced by sources such as GBIF (https://www.gbif.org/species/3085797).  ",Saginastrum nuttallii (Villars) Edmonston  ,,N/A  ,N/A  ,N/A  ,France  ,FR  ,Unknown  ,Unknown  ,Unknown  ,Alpes françaises  ,French Alps  ,N/A  ,N/A  ,N/A  ,N/A  ,N/A  ,N/A  ,N/A  ,N/A  ,Cryptogamic Herbarium  ,N/A  ,1058477  ,French  ,N/A  ,Mix of Handwritten and Typed  ,no type status  ,N/A  ,N/A  ,N/A  ,The label is part of the Herbarium Ed. Jeanpert  ,N/A  ,The herbarium sheet contains multiple moderate-sized plant specimens mounted on paper without any visible soil.  ,
0181_C2000932F.jpg,"Field Museum of Natural History - Musci Europaei Exsiccati, ","C Müller Fritz,","N/A,","Bryophyta,","Polytrichaceae,","Pogonatum,","urnigerum,","N/A,","(L.) P. Beauv.,","E. Böher,","10-10-1907,","Pogonatum urnigerum (L.) P. Beauv.,","N/A,",,"N/A,","9. Sept. 1905,","09-09-1905,","Germany,","DE,","Saxony-Anhalt,","Unsure and check,","N/A,","""Seebach; Raben am Ufer im Fichtenforst zwischen Elbingerode und Sorge auf dem Felberge, etwa 1210 m. ü. M."",","Felberge, between Elbingerode and Sorge,","N/A,","N/A,","etwa 1210 m. ü. M.,","N/A,","approximately 1210 meters,","N/A,","Unsure and check,","Unsure and check,","Musci Europaei Exsiccati,","476,","1123491,","German and English,","The label contains both German and English information.,","Handwritten,","no type status,","N/A,","N/A,","N/A,","N/A,",Gift of Elmer J. Richards,"The plant specimen appears moderate in size and is mounted on a sheet without soil present,",
0182_C2000934F.jpg,Musci. Xenophylovarii associati Edit. Zapototzki-Friman,Zd. Pilous,N/A,(Division): Bryophyta,Polytrichaceae,Polytrichum,juniperinum,N/A,Hedw.,N/A,N/A,Polytrichum juniperinum,Polytrichum umbrorum P. Beauv.,,N/A,V.1946,01-05-1946,Czech Republic,CZ,N/A,N/A,N/A,"Bohosudov, montes Krušnohorske. in declivis graminosis silvaticis propago pagum Horní Vrchlabí, ca 580 meters","Bohosudov, Krušnohorske Mountains, near the town of Horní Vrchlabí",On grassy wooded slopes,N/A,ca 580 meters,N/A,580,N/A,N/A,N/A,Cryptogamic Herbarium Chicago Natural History Museum,214,1270015,Latin,N/A,Handwritten,no type status,N/A,N/A,N/A,N/A,N/A,The herbarium sheet includes one moderately sized plant specimen mounted without visible soil; the specimen is a moss and appears to be in relatively good condition.,
0183_C2000936F.jpg,Cryptogams of Scotland,James Thompson,N/A,(Division): N/A,N/A,Gonatonium,integerrimum,N/A,(Hedw.) Jaeg.,N/A,N/A,"Based on the information provided on the label, the name ""Gonatonium integerrimum"" is used. A search in the World Flora Online did not return any results for this name, indicating the name may not be in use. An accepted scientific name cannot be provided without more information. Please consult a current taxonomic database for the correct accepted name.",Gonatonium integerrimum,,N/A,1843,1843,Scotland,GB,N/A,N/A,N/A,Scotland,Scotland,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1230970,English,N/A,Handwritten,no type status,N/A,N/A,N/A,"The specimen is part of the Cryptogamic Herbarium of the Chicago Natural History Museum, collected in 1843. It was a gift to the herbarium by Elmer J. Richards.",N/A,"There appear to be multiple small plant specimens mounted on the sheet, without visible soil.",
0184_C2000938F.jpg,N/A,Edouard Jeanpert,N/A,(Division): Chordata,Boraginaceae,Myosotis,versicolor,N/A,Palib.,N/A,N/A,Myosotis versicolor (verified via gbif: https://www.gbif.org/species/2889052),N/A,,N/A,N/A,N/A,France,FR,N/A,N/A,Vosges,N/A,Vosges,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1058446,French,N/A,Typed,no type status,N/A,N/A,N/A,"The herbarium sheet label is marked ""Herbier Ed. Jeanpert"", indicating the specimen is part of Edouard Jeanpert's herbarium collection.",N/A,There appears to be multiple plant specimens of Myosotis versicolor mounted on the herbarium sheet.,
0185_C2000940F.jpg,Herbarium of T. W. Johnson - Pogonatum aloides,T. W. Johnson,N/A,(Division): Bryophyta,Polytrichaceae,Pogonatum,aloides,N/A,(Brid.) Brid.,T. W. Johnson,N/A,Pogonatum aloides,N/A,,N/A,May 1945,1945-05,United States of America,US,Georgia,N/A,Sautee Nacoochee,Sautee Nacoochee,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,149,115326,English,N/A,Handwritten,no type status,N/A,N/A,N/A,N/A,N/A,"The herbarium sheet contains a single, small to moderate sized moss specimen attached to a white mounting paper with no visible soil or multiple specimens apparent.",
0186_C2000943F.jpg,Mosses of Denmark,C Jensen,N/A,(Division): Bryophyta,Polytrichaceae,Pogonatum,urnigerum,N/A,(Hedw.) P. Beauv.,N/A,N/A,Pogonatum urnigerum (Hedw.) P. Beauv.,N/A,,N/A,25/10 1901,25-10-1901,Denmark,DK,N/A,N/A,N/A,"Sjælland, Maglestrækkoven by Hvalsø in a gravel-pit",Maglestrækkoven by Hvalsø,gravel-pit,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CRYPTOGAMIC HERBARIUM CHICAGO NATURAL HISTORY MUSEUM,N/A,APR 1953,English,N/A,Typed,no type status,N/A,N/A,N/A,N/A,N/A,"The herbarium sheet has a single moss specimen mounted on it, with no visible soil, size of specimen appears moderate",
0187_C2000945F.jpg,Herbarium Specimen - Bryum argenteum,Ed. Jeanpert,N/A,(Division): Bryophyta,Bryaceae,Bryum,argenteum,N/A,Hedw.,N/A,N/A,Bryum argenteum Hedw.,N/A,,N/A,15 Oct. 1888,15-10-1888,France,FR,N/A,N/A,N/A,Sur les vieux toits.,N/A,On old roofs,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1058475,N/A,N/A,Handwritten,N/A,N/A,N/A,N/A,N/A,N/A,There are multiple plant specimens mounted on a sheet,
0188_C2000947F.jpg,N/A,N/A,N/A,(Division): N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Saxifraga cuneifolia L. var. robusta (Engl. and Irmsch.) Engl.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1058481,N/A,N/A,Handwritten,N/A,N/A,N/A,N/A,N/A,N/A,"The herbarium sheet contains multiple plant specimens mounted and visible. There are three rectangular labels, that appear to represent three separate mounts of the same species.",
0189_C2000949F.jpg,"Gift of Elmer J. Richards, ",George E. Hunt,N/A,(Division): Bryophyta,Splachnaceae,Splachnum,sphaericum,N/A,Hedw.,N/A,N/A,Splachnum sphaericum (The accepted scientific name according to The Plant List (www.theplantlist.org): Splachnum sphaericum Hedw.),N/A,,N/A,May 1936,01-May-1936,Scotland,GB,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Cryptogamic Herbarium Chicago Natural History Museum,N/A,1182976,English,N/A,Handwritten,no type status,N/A,N/A,N/A,N/A,N/A,The herbarium sheet contains multiple small specimens of Splachnum sphaericum mounted on paper. There is no indication of soil or substrate attached to the specimens. The size appears to be small.,
0190_C2010614F.jpg,N/A,M. Onraët,N/A,(Division): Bryophyta,Sphagnaceae,Sphagnum,junghuhnianum,N/A,Dozy & Molk.,M. Onraët,N/A,Sphagnum junghuhnianum,N/A,,N/A,18-VII-1924,18-07-1924,Indonesia,ID,N/A,N/A,N/A,"Bréfét (Preanger), 1750 meter","Bréfét, Preanger",N/A,N/A,1750 meters,N/A,1750,N/A,N/A,N/A,Cryptogamic Herbarium,N/A,1050871,English,N/A,Handwritten,no type status,N/A,N/A,N/A,N/A,N/A,"The plant specimen appears to be a single, moderate-sized specimen mounted on a herbarium sheet without visible soil",
0191_C2010616F.jpg,Bryophytes of Guinée,M. Arnaud,N/A,(Division): Bryophyta,Sphagnaceae,Sphagnum,cymbifolium,secum,(Schimp.),Det. François,N/A,"Sphagnum cymbifolium (I could not verify this exact name. According to GBIF, the genus Sphagnum is within the Sphagnaceae family. The accepted name for ""Sphagnum uncinatum f. secum (Schimp.)"" is Sphagnum cymbifolium. Source: https://www.gbif.org/species/2675341)",Sphagnum uncinatum f. secum (Schimp.),,N/A,le 7 04 1976,07-04-1976,Guinea,GN,N/A,N/A,N/A,Foret classee; Falaise de Maclntyre,"Falaise de Maclntyre, Loma Mountains, Forest Classée",tall forest,N/A,alt. about 1700 meters,N/A,1700 meters,N/A,N/A,N/A,Cryptogamic Herbarium,76.3650,1050867,French,N/A,Handwritten,no type status,N/A,N/A,N/A,N/A,N/A,"The specimen appears to be a single, small to moderate size plant specimen mounted on a herbarium sheet, without soil present.",
0192_C2010618F.jpg,N/A,N/A,N/A,(Division): N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Please provide an image of the label with the scientific name to verify.,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1058318,N/A,N/A,Handwritten,No type status,N/A,N/A,N/A,N/A,N/A,There appears to be multiple plant specimens mounted on a sheet with no visible soil present. The samples look small to moderate in size.,
0193_C2010620F.jpg,"The Field Museum Cryptogamic Herbarium, Pogonatum urnigerum (L) Pal Beauvy",N/A,N/A,(Division): Bryophyta,Polytrichaceae,Pogonatum,urnigerum,N/A,(L.) P. Beauv.,Jack,1950 (year only available),Pogonatum urnigerum (L.) P. Beauv.,N/A,,N/A,25 August 1950,25-08-1950,Switzerland,CH,N/A,N/A,N/A,Am Waldrand beim Salzm.,Forest edge near Salzm,N/A,N/A,830 meters,N/A,830 meters,N/A,N/A,N/A,N/A,986A,1054838,"English, German",The label contains both English and German text.,Typed,no type status,N/A,N/A,N/A,"This specimen was remounted for preservation from the Farlow Herbarium of Harvard University, September, 1940.",N/A,"The sample appears to be a small to moderate portion of a plant specimen mounted on a sheet. There is no soil visible, and it seems to consist of singular plant elements.",
0194_C2010622F.jpg,Field Museum of Natural History - Cryptogamic Herbarium,N/A,N/A,(Division): Bryophyta,Polytrichaceae,Pogonatum,urnigerum,N/A,(L.) P. Beauv.,N/A,N/A,Pogonatum urnigerum (L.) P. Beauv.,N/A,,N/A,17 October 1862,17-10-1862,Austria,AT,N/A,N/A,N/A,Auf dem Waidbrunne und weiteren Standorte uberhalb Igelsdorf,Waidbrunne and other locations above Igelsdorf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9965,1054931,German and English,Label contains both German and English text,Handwritten,No type status,N/A,N/A,N/A,"The specimen collection number is handwritten as ""9965 B"" and this might refer to a specific collection or subset within the larger collection.",N/A,The plant specimen appears to be small and consists of several stems and leaves mounted on a sheet. There is no soil present.,
0195_C2010624F.jpg,N/A,J. S. Hohenberg,N/A,(Division): Bryophyta,Polytrichaceae,Polytrichum,juniperinum,N/A,(Hedw.),Sch.,N/A,To be determined through verification,N/A,,N/A,September 1892,01-09-1892/30-09-1892,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Cryptogamic Herbarium,9868 d,1055050,N/A,N/A,Typed,no type status,N/A,N/A,N/A,N/A,N/A,"The specimen appears to be a single, moderate-sized plant specimen mounted on a herbarium sheet without visible soil or other plant specimens.",
0196_C2010626F.jpg,Bryophyta Danica Exsiccata,C Jensen,N/A,(Division): Bryophyta,Polytrichaceae,Pogonatum,urnigerum,N/A,(Hedw.) P. Beauv.,unsure and check,unsure and check,Pogonatum urnigerum (Hedw.) P. Beauv.,Pogonatum urnigerum (Hedw.) P. Beauv.,,N/A ,"November 21, 1904",21-11-1904,New Zealand,NZ,N/A,N/A,N/A,sandy soil in Magratsekov south of Husalv,Magratsekov south of Husalv,sandy soil,soil,N/A,N/A,N/A,N/A,N/A,N/A,N/A,104,N/A,English,N/A,Typed,no type status,N/A,N/A,N/A,N/A,N/A,The specimen appears to have multiple plant specimens mounted on a sheet,
0197_C2010974F.jpg,Bryotheca Iberica,P Allorge,N/A,(Division): Bryophyta,Polytrichaceae,Pogonatum,urnigerum,N/A,(Lindberg) P. Beauvois,P. Allorge,1928,Pogonatum urnigerum (Lindberg) P. Beauvois,Polytrichum urnigerum Lindb.,,N/A,"April, Mai 1928",April-1928 to May-1928,Spain,ES,Navarra,N/A,Puente la Reina,Puente la Reina,Puente la Reina,"frequent sur les talus siliceux, talus schisteux avec Alnus viridis, Dryas octopetala, Calluna vulgaris",Soil,N/A,N/A,N/A,N/A,N/A,N/A,N/A,49,1200129,French,"The primary label information is in French, while the collection information is in English.",Handwritten,no type status,"frequent sur les talus siliceux, talus schisteux avec Alnus viridis, Dryas octopetala, Calluna vulgaris",N/A,N/A,Gift of Elmer G. Richards,N/A,There are multiple plant specimens mounted on a sheet.,
0198_C2010976F.jpg,Musei Čechoslovenici exsiccati Edit Štefan Pilous,Št. Pilous,N/A,(Division): Bryophyta,Polytrichaceae,Pogonatum,urnigerum,N/A,(Hedw.) P. Beauv.,N/A,N/A,Pogonatum urnigerum (Hedw.) P. Beauv.,Pogonatum urnigerum var. humile,,N/A,VII.1949,01-07-1949,Slovakia,SK,N/A,N/A,N/A,"Montes Malé Karpaty; In terra montis Ďumbier, ca 1840 m",Malé Karpaty; Ďumbier Mountain,N/A,N/A,ca 1840 m,N/A,1840,N/A,N/A,N/A,N/A,1025,1350857,Latin,N/A,Handwritten,no type status,N/A,N/A,N/A,GIFT OF ELMER J. RICHARDS,N/A,"The herbarium sheet contains one small to moderate-sized specimen mounted on a sheet, no soil present.",
0199_C1042257F.jpg,Neckeraceae Neckera scabridens C. Müller,S. Churchill,"R. Lozano, M. Serrano",(Division): Bryophyta,Neckeraceae,Neckera,scabridens,N/A,C. Müll. Hal.,S. Churchill,June 2004,Neckera scabridens C. Müll. Hal.,Neckera scabridens C. Müller ,,"Podocarpus, Myrcianthes",12 May 2004,12-05-2004,Bolivia,BO,Chuquisaca,Belisario Boeto,Monte Grande,"Monte Grande, ca. 82 km de Villa Serrano",Monte Grande near Villa Serrano,Bosque montano de yungas,On tree branch,2740 meters,N/A,2740 meters,18°43'S 64°29'W,-18.71667,-64.48333,FIELD MUSEUM CRYPTOGAMIC HERBARIUM,22858,1183467,Spanish,N/A,Typed,no type status,N/A,N/A,N/A,N/A,N/A,"The plant specimen looks moderate in size, and it is mounted on a sheet.",
0200_V0607965F.jpg,N/A,D. W. Thomas,N/A,(Division): Magnoliophyta,Dichapetalaceae,Tapura,africana,N/A,Oliv.,D. W. Thomas,1987,Tapura africana Oliv.,N/A,,N/A,18 May 1987,18-05-1987,Cameroon,CM,Southwest,N/A,Kumba,"Prov. Southwest: Degraded forest at Barombi Kang, Kumba","Barombi Kang, Kumba",Degraded forest,N/A,150 meters,N/A,150 meters,04°36'N 09°27'E,4.6,9.45,N/A,6988,2040825,English,N/A,,no type status,N/A,N/A,N/A,"""Collected under contract for the National Cancer Institute""",National Cancer Institute,The specimen appears to be a single mounted plant with moderate size leaves and stem. No soil is present.,
0201_V0591661F.jpg,Cameroon Cola flavovelutina K. Schum,D.W. Thomas,N/A,(Division): Tracheophyta,Sterculiaceae,Cola,flavovelutina,N/A,(K. Schum.),D.W. Thomas,1987,Cola flavovelutina K. Schum.,N/A,,N/A,1987,"1987 (specific dates within 1987 are not provided, unsure of the exact day or month)",Cameroon,CM,Southwest,N/A,N/A,"PRCV, Southwest: Korup National Park, Primary rain forest","Korup National Park, primary rainforest",Primary rain forest,N/A,600 meters,N/A,600 meters,05°02'N 008°50'E,5.03333,8.83333,N/A,6850,2041255,English,N/A,,no type status,"Understory tree, 5 meters tall. Collected under contract for the National Cancer Institute Leaves, twigs 6667/0029-T",N/A,N/A,"""Collected under contract for the National Cancer Institute"" is noted on the label.",National Cancer Institute,There appears to be one plant specimen mounted on the sheet. The leaves are moderately sized.,
0202_V0606676F.jpg,Solanum aculeatissimum Jacq.,Mildbraed,N/A,(Division): Tracheophyta,Solanaceae,Solanum,aculeatissimum,N/A,Jacq.,M. Nee,"December 3, 1997",Solanum aculeatissimum Jacq.,N/A,,N/A,26.1.08,26-01-1908,Cameroon,CM,N/A,N/A,N/A,"Bameda, British Cameroons.",Bameda,Unsure and check,N/A,4500 feet,N/A,1371.6 meters,N/A,N/A,N/A,N/A,394,1441275,English,N/A,Typed,no type status,N/A,N/A,Flower not seen; fruit pale yellow,N/A,N/A,"The herbarium sheet contains multiple parts of a plant specimen mounted, no soil is visible and the specimen looks moderately large",
0203_V0574226F.jpg,Field Museum of Natural History - Specimen No. 2014124,J. M. Fay,N/A,(Division): Magnoliophyta,Fabaceae,Millettia,zechiana,N/A,Harms,Adekunle A. Asi,N/A,Millettia zechiana Harms,N/A,,"Guibourtia demeusei, Pericopsis elata, Bombax sp.",4 March 1988,04-03-1988,Cameroon,CM,N/A,N/A,N/A,On the Sangha River across from the Makana gorilla study area,"Sangha River, near Makana gorilla study area",In seasonally flooded forest,N/A,385 meters,N/A,385 meters,02°20'N 16°08'E,2.333333,16.133333,N/A,8294,N/A,English,N/A,Typed,no type status,Collected under contract for the National Cancer Institute,N/A,N/A,N/A,National Cancer Institute,There appears to be multiple plant specimens mounted on the sheet,
0204_V0570110F.jpg,Field Museum of Natural History,J. M. Fay,N/A,(Division): Tracheophyta,Combretaceae,Combretum,smeathmannii,N/A,G. Don,Ake Assi,1988,Combretum smeathmannii G. Don,N/A,,N/A,28 February 1988,28-02-1988,Cameroon,CM,N/A,N/A,N/A,Along the Sangha River adjacent to the island of Kilona,Sangha River near Kilona Island,"In riparian forest adjacent to seasonally flooded forest with Irvingia gabonensis, Gilbertiodendron dewevrei, Terminalia sp.",N/A,Prec. 1400 mm,N/A,N/A,02°21'N 16°09'E 385 meters,2.35,16.15,N/A,8271,2041248,English,N/A,,no type status,"Liana, common on river bank. Young fruits with pinkish tinge.",N/A,N/A,Collected under contract for the National Cancer Institute,National Cancer Institute,"The herbarium sheet contains one moderate-sized plant specimen mounted, with leaves, stems, and clusters of fruits. No soil is visible.",
0205_V0604513F.jpg,Field Museum of Natural History Herbarium Specimen,J. Nemba,D.W. Thomas,(Division): N/A,Olacaceae,Strombosia,pustulata,N/A,Oliver,D.W. Thomas,1987,"According to the World Flora Online, the accepted scientific name for ""Donella welwitschii Pierre ex Engl."" is Strombosia pustulata Oliv. However, this requires further verification directly from World Flora Online or similar reputable databases. [Source: World Flora Online]",Donella welwitschii Pierre ex Engl.,,N/A,15 June 1987,15-06-1987,Cameroon,CM,Southwest,N/A,N/A,Prov. Southwest: Secondary growth and old growth forest along Kumba-Mamfe road at mile 14 at Likovi.,"Kumba-Mamfe road at mile 14 at Likovi, Southwest Province",Secondary growth and old growth forest,N/A,200 meters,N/A,200 meters,04°44'N 09°29'E,4.73333,9.48333,NCI Leaves,2041320,N/A,English,N/A,Typed,no type status,Collected under contract for the National Cancer Institute. Liana; buds green; flowers white; leaves green.,N/A,N/A,N/A,National Cancer Institute (NCI),"The herbarium specimen consists of what appears to be a single plant specimen mounted on a sheet. There are multiple leaves and stems, which allow for morphological identification.",
0206_V0567306F.jpg,Plants of Cameroon,Sue A Thompson,N/A,(Division): Angiosperms,Balsaminaceae,Impatiens,macroptera,N/A,Hook.f.,"Unsure, check",N/A,,N/A,,N/A,9 July 1984,09-07-1984,Cameroon,CM,South-West Province,Fako Division,N/A,Prov. Sud-Ouest; Dept. Fako; Bakingili,"Bakingili, Fako Division, South-West Province",Growing on wet rocks,Wet rocks,Alt. 50-250 meters,250,50,"4°04'N, 9°02'E",4.0667,9.0333,N/A,1522,2086046,English,N/A,Typed,No type status,Erect herb up to 70 centimeters tall,N/A,Flowers purple,N/A,"Herbarium, Carnegie Museum, Pittsburgh, Pennsylvania",There is one plant specimen mounted on a sheet with leaves and parts of the plant stem visible; there is no soil present; the sample looks moderate in size,
0207_V0605928F.jpg,Plants of Cameroon,Sue A Thompson,John E Rawlins,(Division): Magnoliophyta,Acanthaceae,Avicennia,africana,N/A,P.Beauv.,unsure and check,N/A,Avicennia africana P.Beauv.,N/A,,N/A,3 June 1984,03-06-1984,Cameroon,CM,Sud-Ouest,Fako,N/A,Bakimili,N/A,seaside,N/A,Alt 0 m.,0,0,N/A,4.04,9.02,N/A,1333,2088074,English,N/A,Typed,no type status,N/A,N/A,Flowers white,N/A,"Herbarium, Carnegie Museum (CM), Pittsburgh, PA","The plant specimen appears moderate in size with multiple leaves and fruiting parts mounted on the sheet, there is no soil present",
