record_ref,fieldname,observed_val,true_val,is this field,,,,
https://fm-digital-assets.fieldmuseum.org/2308/207/C0341787F.jpg,verbatimIdentification,Rhacopilus tomentosus (Hedw.)Brid.,Rhacopilum tomentosum (Hedw.)Brid.,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/207/C0341787F.jpg,latestScientificName,Rhacopilum tomentosum,Racopilum tomentosum,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/207/C0341787F.jpg,verbatimDateIdentified,M-58,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/207/C0341787F.jpg,firstPoliticalUnit,Galapagos Islands,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/207/C0341787F.jpg,secondPoliticalUnit,Isla Floreana,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/207/C0341787F.jpg,verbatimLocality,"Isla Floreana. Frutices guajave woodlands and pampas east of Oras Farm, on rather dry shaded rocks.",Galapagos Islands. Isla Floreana. east of Cruz Farm,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/207/C0341787F.jpg,locality,[precise locality unknown],"Galapagos Islands | Isla Floreana, east of Cruz Farm",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/207/C0341787F.jpg,habitat,"Frutices guajave woodlands and pampas east of Oras Farm, on rather dry shaded rocks",Woodlands and pampas,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/207/C0341787F.jpg,verbatimElevation,ca. 250-350 m,250-350 m,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg,verbatimCollectors,Leg. P. E. Hegewald,P+E. Hegewald,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg,collectedBy,P. E. Hegewald,P. Hegewald,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg,secondaryCollectors,N/A,E. Hegewald,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg,recordNumber,s.n.,6726,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg,verbatimEventDate,Datum 21.4. 1973,31.8.1973,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg,minimumEventDate,4/21/1973,8/31/1973,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg,verbatimIdentification,Nr. 6726. Racomitrium tomentosus(Hedw.)Brid.,Rhacopilum tomentosum(Hedw.)Brid.,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg,latestScientificName,Racomitrium tomentosus,Racopilum tomentosum,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg,municipality,Leimebamba,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg,verbatimLocality,Gut Cuellamar sw. Balsas a. Leimebamba.,Saullamur zw. Balsas u. Leimebamba,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg,locality,[precise locality unknown],"Saullamur, zwischen Balsas und Leimebamba",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg,habitat,"Moos auf Baum, Nebelwald, Reg. Suni, Hohe m.",N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg,verbatimElevation,Hohe m.,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg,originalMethod,Handwritten,Typed,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/214/C0341798F.jpg,collectedBy,J. Florschütz,J. Florschütz-de Ward,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/214/C0341798F.jpg,verbatimEventDate,d. d. 18.XII.1975,18.XII.1975,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/214/C0341798F.jpg,minimumEventDate,12/18/1975,1975.12.18,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/214/C0341798F.jpg,verbatimIdentification,Racoplium tomentosum (Hedw.) Brid.,Racopilum tomentosum (Hedw.)Brid.,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/214/C0341798F.jpg,latestScientificName,Racoplium tomentosum,Racopilum tomentosum,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/214/C0341798F.jpg,identifiedBy,P. A. Florschütz & J. Florschütz-de Waard,P. A. Florschütz and J. Florschütz-de Ward,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/214/C0341798F.jpg,verbatimDateIdentified,Det. P. A. Florschütz & J. Florschütz-de Waard,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/214/C0341798F.jpg,verbatimLocality,"Brownsberg, trail to Leo fall. On decaying log.","Brownsberg, trail to Leo Val",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/214/C0341798F.jpg,locality,"Brownsberg, trail to Leo fall [precise locality unknown]","Brownsberg, trail to Leo Val",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/214/C0341798F.jpg,habitat,On decaying log,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,verbatimCollectors,"E. Linares, S.R. Gradstein and R.O. van Zanten","E. Linares, S.R. Gradstein and B.O. van Zanten",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,secondaryCollectors,S. R. Gradstein | R. O. van Zanten,S. R. Gradstein | B. O. van Zanten,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,minimumEventDate,9/26/1984,1984.09.26,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,verbatimIdentification,"BRYOPHYTA NEOTROPICA EXSICCATA Fasciola II (1986), edited by S. Rob Gradstein distributed by the Institute of Systematic Botany, Utrecht 69. BAZZOPILUM TOMENTOSUM (Hedw.) Brid.",Racopilum tomentosum (Hedw.) Brid.,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,latestScientificName,Bazzopilum tomentosum,Racopilum tomentosum,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,identifiedBy,S. Rob Gradstein,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,verbatimDateIdentified,1986,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,firstPoliticalUnit,Dept. Meta,Mata,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,secondPoliticalUnit,Villavicencio,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,municipality,Bavaria brewery near río Guatiquía,Villavicencio,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,verbatimLocality,"Bavaria brewery near río Guatiquía, alt. 600 m. On log in forest.","Colombia. Dept. Mata, Villavicencio, Bavaria brewery near rio Gauitiquia ",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,locality,"Bavaria brewery near río Guatiquía, alt. 600 m. On log in forest.",Bavaria brewery near Rio Gauitiquia,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,habitat,N/A,forest,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,verbatimElevation,alt. 600 m.,600 m,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,otherCatalogNumbers,No 1065598,1065598,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,verbatimCollectors,Racoplum tomentosun (Hedw.) Brid.,Marko Lewis,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,collectedBy,N/A,M. Lewis,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,recordNumber,1100344,83-511,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,verbatimEventDate,s.d.,7-Feb-83,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,minimumEventDate,N/A,2/7/1983,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,verbatimIdentification,Racoplum tomentosun (Hedw.) Brid.,Racopilum tomentosum (Hedw.) Brid.,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,latestScientificName,Racoplum tomentosun,Racopilum tomentosum,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,identifiedBy,Marko Lewis 83-511,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,verbatimDateIdentified,7-Feb-83,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,municipality,Coroico,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,verbatimLocality,"'Coroico' 1 km S of Coroico along road between Coroico and Yolosa. 16°11'S, 67°43'W ca. 1650 m.",Depto. La Paz Prov. Nor Yungas: 'Corocio' 1 km S of Coroico along road between Coroico and Yolosa,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,locality,1 km S of Coroico along road between Coroico and Yolosa. [precise locality unknown],1 kilometer south of Coroico along road between Coroico and Yolosa,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,habitat,Fruit and coffee plantations. Bark of fruit trees in orchard.,"Fruit and coffee plantations, orchard",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,verbatimElevation,ca. 1650 m.,ca. 1650 m,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,verbatimCoordinates,"16°11'S, 67°43'W",16°11'S 67°43'E,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/219/C0341805F.jpg,verbatimCollectors,"Vigo Mexia, No.8180a",Ynes Mexia,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/219/C0341805F.jpg,collectedBy,V. Mexia,Y. Mexia,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/219/C0341805F.jpg,recordNumber,8180a,8190a,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/219/C0341805F.jpg,verbatimEventDate,"Sept. 15,1936","Sept. 15, 1936",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/219/C0341805F.jpg,latestScientificName,Rhacopilum tomentosum,Racopilum tomentosum,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/219/C0341805F.jpg,identifiedBy,Hacienda Mercedes,E. B. Bartram,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/219/C0341805F.jpg,secondPoliticalUnit,N/A,Huanuco,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/219/C0341805F.jpg,verbatimLocality,Dept. Huanuco: Hacienda Mercedes: Poca Perga: old tree trunk in dense shade.,Departamento and Provincia Huanuco. Distrito Churubamba; Hacienda Mercedes; Poca Perga,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/219/C0341805F.jpg,locality,Hacienda Mercedes: Poca Perga: old tree trunk in dense shade,"Distrito Churubamba, Hacienda Mercedes, Poca Perga",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/219/C0341805F.jpg,verbatimElevation,Alt. 1500 m.,1950 m,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/219/C0341805F.jpg,otherCatalogNumbers,51806,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/220/C0341806F.jpg,verbatimCollectors,"Ynes Mexia, No. 6165a",Ynes Mexia,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/220/C0341806F.jpg,recordNumber,6165a,8165a,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/220/C0341806F.jpg,verbatimEventDate,"Sept. 9,1936","Sept. 9, 1936",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/220/C0341806F.jpg,verbatimIdentification,Rhacopilum rosanicum (Sw.) Brid.,Rhacopilum tomentosum (Sw.) Brid.,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/220/C0341806F.jpg,latestScientificName,Rhacopilum tomentosum,Racopilum tomentosum,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/220/C0341806F.jpg,identifiedBy,N/A,E. B. Bartram,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/220/C0341806F.jpg,firstPoliticalUnit,N/A,Huanuco,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/220/C0341806F.jpg,secondPoliticalUnit,N/A,Huanuco,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/220/C0341806F.jpg,verbatimLocality,"Rhacopilum rosanicum (Sw.) Brid. Dept. Huanuco, Prov. Huanuco, Dist. Churubamba; Hacienda Exito; bank of Rio Isabel; on rock in wood",Departamento and Provincia Huanuco. Distrito Churubamba; Hacienda Exito; bank of Rio Ysabel,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/220/C0341806F.jpg,locality,[precise locality unknown],"Distrito Churubamba, Hacienda Exito, bank of Rio Ysabel",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/220/C0341806F.jpg,habitat,on rock in wood,Wood,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/220/C0341806F.jpg,verbatimElevation,alt. 1100 m.,1100 m,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/220/C0341806F.jpg,otherCatalogNumbers,1084804,1036304,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/221/C0341807F.jpg,verbatimCollectors,"Vince Mexia, No. 8168a",Ynes Mexia,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/221/C0341807F.jpg,collectedBy,V. Mexia,Y. Mexia,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/221/C0341807F.jpg,verbatimIdentification,Rhacopilum tomentorum (Sw.) Brid. det. Bartram,Rhacopilum tomentosum (Sw.) Brid.,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/221/C0341807F.jpg,latestScientificName,Rhacopilum tomentosum,Racopilum tomentosum,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/221/C0341807F.jpg,secondPoliticalUnit,Distrito Churubamba,Huanuco,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/221/C0341807F.jpg,municipality,Hacienda Exito,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/221/C0341807F.jpg,verbatimLocality,bank of Rio Ysabel on rock in woods alt. 1100 m.,Departamento and Provincia Huanuco. Distrito Churubamba; Hacienda Exito; bank of Rio Ysabel,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/221/C0341807F.jpg,locality,bank of Rio Ysabel on rock in woods,"Distrito Churubamba, Hacienda Exito, bank of Rio Ysabel",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/221/C0341807F.jpg,habitat,N/A,Wood,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/221/C0341807F.jpg,verbatimElevation,alt. 1100 m.,1100 m,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/221/C0341807F.jpg,otherCatalogNumbers,1036245,1036248,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2310/761/C0341828F.jpg,verbatimCollectors,"On wet, fallen log.",Richard Evans Schultes et Isidoro Cabrera,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2310/761/C0341828F.jpg,collectedBy,R. A. Crum,R. E. Schultes,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2310/761/C0341828F.jpg,secondaryCollectors,N/A,I. Cabrera,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2310/761/C0341828F.jpg,verbatimIdentification,Leucodon limpichi Spruce ex Mitt.,Leucomium lignicola Spruce ex Mitt.,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2310/761/C0341828F.jpg,latestScientificName,Leucodon limpichii,Leucomium lignicola,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2310/761/C0341828F.jpg,identifiedBy,N/A,H. A. Crum,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2310/761/C0341828F.jpg,verbatimDateIdentified,N/A,1956,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2310/761/C0341828F.jpg,associatedTaxa,N/A,Callicostella aspera,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2310/761/C0341828F.jpg,verbatimLocality,"Rio Miritiparaná: Caño Guacayá, Altitude about 700 feet",Río Miritiparaná: Caño Guacayá,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2310/761/C0341828F.jpg,locality,Rio Miritiparaná: Caño Guacayá,"Río Miritiparaná, Caño Guacayá",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2310/761/C0341828F.jpg,habitat,"On wet, fallen log.",N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2310/761/C0341828F.jpg,verbatimElevation,Altitude about 700 feet,about 700 feet,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2310/761/C0341828F.jpg,verbatimCoordinates,"Lat. 0° 50' S, Long. 70° 40' W",00°30'S 70°40'W,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2310/772/C0341834F.jpg,verbatimCollectors,"Sobre raíz a ras del suelo, en Julio-Agosto 1977","Dana Griffin, III, Orlando Rangel y Guido van Reenen",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2310/772/C0341834F.jpg,collectedBy,D. Griffin,D. Griffin III,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2310/772/C0341834F.jpg,recordNumber,50.286,50186,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2310/772/C0341834F.jpg,verbatimEventDate,Julio-Agosto 1977,Júlio-Agosto 1977,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2310/772/C0341834F.jpg,verbatimIdentification,Leucocoprinus liliputianus Spr. ex Henn.,Leucomium lignicola Spr. ex Mitt.,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2310/772/C0341834F.jpg,latestScientificName,Leucocoprinus liliputianus,Leucomium lignicola,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2310/772/C0341834F.jpg,verbatimDateIdentified,16-Oct-78,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2310/772/C0341834F.jpg,secondPoliticalUnit,Parque Nacional de la Sierra Nevada de Santa Marta,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2310/772/C0341834F.jpg,municipality,Vertiente oriental del Rio Buritaca,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2310/772/C0341834F.jpg,verbatimLocality,Bosque nublado montano bajo,Departamento de Magdalena: Parque Nacional de la Sierra Nevada de Santa Marta. Vertiente oriental del Rio Buritaca,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2310/772/C0341834F.jpg,locality,[precise locality unknown],"Parque Nacional de la Sierra Nevada de Santa Marta, vertiente oriental del Rio Buritaca",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2310/772/C0341834F.jpg,verbatimElevation,2100-2600 m.,1600-1700 m,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2311/202/C0341890F.jpg,verbatimCollectors,S.P. Churchill et al.,S.P. Churcill et al.,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2311/202/C0341890F.jpg,secondaryCollectors,N/A,et al.,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2311/202/C0341890F.jpg,verbatimIdentification,"BRYOPHYTA NEOTROPICA EXSICCATA Fascicle VII (1996), edited by S. Rob Gradstein distributed by the University of Göttingen Herbarium (GOET) 330. Trachyxyphium tenue (Mitt.) Buck (= Hookeropsis tenue Mitt.)",Trachyxyphium tenue (Mitt.) Buck (=Hookeriopsis tenue Mitt.),     ,,,,
https://fm-digital-assets.fieldmuseum.org/2311/202/C0341890F.jpg,latestScientificName,Trachyxyphium tenue,Hooperiopsis tenue,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2311/202/C0341890F.jpg,identifiedBy,S. P. Churchill et al.,S. P. Churchill,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2311/202/C0341890F.jpg,verbatimDateIdentified,1996,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2311/202/C0341890F.jpg,secondPoliticalUnit,"Mun. de la Union, Cerro San Miguel",N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2311/202/C0341890F.jpg,municipality,N/A,La Union,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2311/202/C0341890F.jpg,verbatimLocality,"Cerro San Miguel, 5°55' N, 75°17' W, alt. 2460-2620 m. In secondary montane forest.","Colombia. Antioquia: Mun. de la Union, Cerro San Miguel S of San Miguel",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2311/202/C0341890F.jpg,locality,"Cerro San Miguel, 5°55' N, 75°17' W, alt. 2460-2620 meters [precise locality unknown]","Cerro San Miguel, south of San Miguel",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2311/202/C0341890F.jpg,habitat,In secondary montane forest,Secondary montane forest,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2311/202/C0341890F.jpg,verbatimElevation,alt. 2460-2620 m.,2460-2620 m,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2311/202/C0341890F.jpg,verbatimCoordinates,"5°55' N, 75°17' W",5°55'N 75°17'W,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2310/492/C0341932F.jpg,verbatimCollectors,Dora Emilia de Retana,"Dana Griffin, III, María Isabel Morales y Dora Emília de Retana",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2310/492/C0341932F.jpg,collectedBy,D. E. Retana,D. Griffin III,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2310/492/C0341932F.jpg,secondaryCollectors,N/A,M. I. Morales | D. E. Retana,     ,,,,
